OP,NO3,NH3,TP,TKN,TNTP,X16SRNA,MCYE,SUM,wtemp,pH,DO,conduc,turb,chloro,phyco,TN,Max_Depth,LkArea,WtShArea,LkWshRatio,Water,Developed,Barren,Forest,Shrubs,Herbaceous,Agriculture,Wetlands,MusselMass,MusselNum,precip3,temp3,precip5,temp5,precip7,temp7,precip30,temp30,hobotemp,hobolight
-1.8195873671616762,-0.9507819773298183,-0.6579723119125281,-1.530177984021837,-0.28945955206670293,19.97266336604572,5.054755033712399,5.19349267999616,-0.8427737380806105,22.677500000000002,9.025,0.8820974330374183,2.6201725050193203,0.42406452541748785,-0.31470621861321585,-1.2218487496163564,-0.19962664510865039,6,0.4332158033698848,1.115677762874646,0.142012587,0.14716125377150388,0.20118247344738827,4.049566696093523e-4,0.20118247344738827,7.289220053632173e-4,0.011905726090946039,0.2852514780834823,0.1521827164843186,0.253749808,0.954291151,0.28017985669086104,16.55625,0.29556709996247904,17.308333333333334,0.2996707004012563,17.096875,0.5566914792813364,18.503225806451614,23.15724429,2.3901021643917626
-1.8761483590329142,-0.2620126736665692,-1.1628852514844938,-1.4259687322722812,-0.02079318605429181,45.3095319611713,5.171484137897547,2.9243544645002184,-1.1022107657253062,22.7575,8.385,0.9055260484350484,2.8317162409951755,1.4381466362467488,-0.21112488422458325,-0.8616973018337185,0.1778970599189436,25,0.2794904267789682,1.051823712326249,0.087970303,0.07447213239690219,0.6992581319733016,0.00361422864752755,0.0657218946114974,5.706676811526594e-4,0.0015217804835285047,0.027867605096759188,0.12697355910933095,2.706830735,3.780015369,0.23407063946030027,13.647916666666667,0.2977464859911284,13.103333333333333,0.2568252130569767,12.93794642857143,0.522317889596519,14.91728494623656,23.3964363775,1.7700216414169176
-1.9355420107730814,-0.9829666607012196,-1.2322877027309995,-1.3279021420642825,-0.18160913222189423,14.816489934910988,5.369743383553233,3.305659236274934,-0.5854770484302518,22.02,9.06,0.9787889856630806,2.3649447772129477,0.20592578351918714,-0.1793607436205286,-0.6791616109824663,-0.1144974310715842,6,0.9389681287671476,1.8954164680842809,0.099086026,0.09882104258044995,0.06556613863499779,0.0016986046284040662,0.2114825672542885,0.011449853418324885,0.06445890006649542,0.10805641884630081,0.4384664745707387,1.155333,2.776757422,0.5513483253791992,14.93125,0.4568694307639739,14.516666666666666,0.5996496574119423,14.30625,0.5949860486124561,15.292741935483871,20.289535566666668,3.05569433020087
-1.9100948885606022,-1.193820026016113,-1.6152882570617175,-1.3210266240802349,-0.3973974795797436,12.174572597011254,4.904381281809969,2.5005515470019546,-1.1689000373549507,21.465,8.735,1.0154645435583298,2.326356346034385,0.4567454953479444,-0.5133334273741071,-1.5228787452803376,-0.3274403722367243,27,1.044611880996541,2.672004045463059,0.021501115,0.07546839907500895,0.06717345283720778,0.002626906431974545,0.5490130366947579,0.021924885454316388,0.12664311748446905,0.0970602377619264,0.06008996426033887,1.733539107,3.359209804,0.6034427971890232,17.453333333333333,0.5589606805665523,17.54921364379085,0.5367359357890188,17.31832004046678,0.5190243204277523,18.039161595672752,21.7670735375,2.6695606313493223
-1.8195873671616762,-1.0098832339320956,-1.2055119533408305,-1.1177601519811766,-0.016260982314961495,15.051716751716752,5.539541310839081,2.7665681017277515,-0.023601641360124298,23.935000000000002,8.3075,1.5289167002776547,2.5535917818703107,1.4101020766428607,0.03442790502540306,-0.775985188627136,0.028164419424469872,9,0.5204322043535116,1.744383745175487,0.042460838,0.07062298604060085,0.20177228791510948,0.003938417471951953,0.3660042963911441,0.0030254206942547106,0.04498746866790935,0.10075187970827808,0.20889724311075136,1.680466961,2.475193628,0.1975344572745657,13.9125,0.2620553771910675,13.420833333333334,0.23022076561683888,13.5375,0.40979691632776577,14.844354838709677,23.218881215,1.8256379581927953
-2.0928574689968595,-0.7495799976911061,-1.2049894413685538,-1.0121103900022546,-0.08249449044745336,11.792229829135794,5.481087913742951,3.5727879325398453,-1.4154709000555554,23.7575,8.345,1.6287294196654811,2.6439557717617426,1.048053173115609,0.03842144564245946,-1.1396619934290064,0.00475115559100102,14,0.18310333287942004,1.337009758595462,0.025300466,0.03238409036983215,0.05577783005562281,2.353494939550275e-4,0.16276771003991808,0.0036714521057755888,0.0052718286658657585,0.6005648388518979,0.13932690041713247,2.463606776,3.064102894,0.3913762391696493,NaN,0.3044546223142548,NaN,0.3605460815961646,NaN,0.372961468724332,NaN,24.0238423775,1.8855146957364828
-2.0757207139381184,-1.3098039199714864,-1.0172766123314547,-0.906578314837765,0.1464381352857746,14.052864699384072,5.004076748038072,3.8009968240740926,-1.5130420285879538,23.64,8.135,0.9005491846146607,2.669558604643371,1.3533390953113047,-0.3279021420642826,-0.9892761346082269,0.16316137497701844,NaN,0.09764186597439245,0.43095949447714366,0.148518424,0.09164265131828896,0.09164265131828896,0.016714697406057223,0.5054755042814295,0,0.0028818443799678048,0.008645533141674959,0.28299711815429257,0,0,1.0773679052841565,14.0875,0.9169800473203822,14.2875,0.8076316560549908,12.65625,0.41866949353078164,14.50282608695652,NaN,NaN
-1.788701432716952,-1.3979400086720375,-1.0171636471905126,-1.158015195409886,-0.1132273569455619,11.563761412198911,5.637234880155343,3.1713979361755817,-0.3735256688207035,22.815,8.2675,0.9826103931363863,2.4972891061693567,1.3057274517826538,0.3534674139654818,-0.8336685782334751,-0.08804381092731303,6,0.7761528987105555,1.9487114328261763,0.056594535,0.06794774622061968,0.08346337331819052,0.0029314726474166377,0.3128093093400056,0.026249498423020164,0.04042757144903575,0.15124392532840011,0.3149271032733116,2.455837848,3.354981381,0.5178279588761544,14.65625,0.4314754510522101,14.2375,0.5335052417768071,13.925,0.6355721106746326,15.030645161290323,23.245119952499998,2.435093266690283
-2.349206960348069,-1.3979400086720375,-0.22679885764365554,-1.4406919890929875,-0.2566862607688741,17.97716605883637,4.954315686637581,3.341136451430167,-0.5541059746454882,21.915,8.5125,0.9881128402683519,2.344902908055406,0.10636090880675036,-0.494850021680094,-1.2730012720637376,-0.22202974336013176,27,0.5198486924659802,1.3668195548080513,0.103728288,0.11904970634001688,0.27860085911221266,0.009993863417473972,0.10511089679675296,0.006268081001764834,0.08709564302469999,0.3691592881714803,0.02472166213559833,0.381259521,2.084627601,0.8341026557127936,15.075,0.7533276666586115,14.125,0.7020803315284474,14.24375,0.5630661116429851,15.328763440860214,22.5219390625,3.1255165044460216
-1.1594234655457307,-0.10443934154667465,-1.2798406965940432,-1.4914702810287135,-0.21059557948885918,33.91833988380041,5.288910160386418,3.1043429647891383,-1.2810853879847515,23.08,9.22,0.9900056791042847,2.7088541285708896,0.29611649216971414,0.2141813086638207,-0.9645702618154517,0.14860265480609344,7,0.4651734536334913,2.2482229752278773,0.010894792,0.05465295401755303,0.1843172675212897,0.016945020116415323,0.34291777953038993,0.00211120100185067,0.02490773885161989,0.21431183713424873,0.15983620182663266,0,0,0.12425962078281297,NaN,0.1768309035408534,NaN,0.17494918734164366,NaN,0.4939690231390485,NaN,21.2405011125,3.1167733509052593
-1.8916605252111618,-0.773829876601001,-0.9018179212972633,-1.207608310501746,0.18341221197842586,12.129166666666666,4.03294225511463,4.299248564275429,-0.7070376667991615,22.476666666666667,8.393333333333333,0.9168047518661745,2.781044128867602,1.218360421770535,-0.8336685782334751,-1.5228787452803376,0.20938095234619575,13,0.10434571622522075,0.28310437043025616,0.295481562,0.2743644067402285,0.3114406779536067,0.0063559322032012795,0.22881355932392863,0.007415254237249046,0,0.05614406780019035,0.11546610174159555,0,0,0,NaN,0,NaN,0,NaN,0.8377988012727573,NaN,21.196596745,1.676907193546562
-1.840884178172231,-0.8672601617391154,-0.43821311553375775,-1.2839966563652008,-0.10609959644625723,24.482643390084405,5.008627021241506,3.8626881784482934,0.11097947455909428,21.625,8.29,0.921686475483602,2.2586672082697836,1.0095571192263737,-0.12109539752653968,-1.1760912590556813,-0.033858267260967426,12,0.48663168685096997,3.0702047145184572,0.001759477,0.019547290044294705,0.06182149395915416,8.609749790661739e-4,0.37712864847685024,0.050450973039343504,0.06910321477770316,0.1372399103602074,0.2838474943633806,2.686471456,3.302660093,0.6232617986993919,14.908333333333333,0.5366446962984588,15.208333333333334,0.560365457675418,14.3875,0.5945795768950906,15.255376344086022,22.966053322500002,2.5758060258333146
-1.977777895492294,-1.3979400086720375,-0.7604502791595269,-1.290306130272208,-0.3098039199714863,11.727880485527544,5.904238734424271,1.581405510974336,-1.2197907347522838,21.77,8.4625,1.0011926706536844,2.3869624412146173,0.9843022319799033,0.38261731147748446,-0.5228787452803375,-0.27083521030722996,8,0.7978544961299764,1.4780391839164733,0.181619014,0.31271419932563593,0.1512331160664746,5.375982798240498e-4,0.4050467038190632,0.01992473624191245,0.08225253679621161,0.007996774411220911,0.02029433505965724,0,0,0.6761217932395556,12.85625,0.584990459314306,12.097916666666666,0.6229260343488094,12.6,0.5395349136808808,13.28098275862069,20.487357613333334,2.805655478500619
